Product Name,Sales_totales,Porcentaje,Porcentaje_acumulado,ABC,mean,std,cv,XYZ,ABC_XYZ
"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",102.619,0.004537578198373823,98.7730859735622,C,8.551583333333333,7.665258525656621,89.63554732347757,Z,CZ
Boston 16765 Mini Stand Up Battery Pencil Sharpener,102.608,0.004537091803454928,98.77762306536566,C,25.652,8.078284966501242,31.491832864888668,Z,CZ
Cardinal Slant-D Ring Binders,102.542,0.004534173433941557,98.7821572387996,C,25.6355,23.634030965255725,92.19258826726893,Z,CZ
"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",102.49199999999999,0.0045319625479465775,98.78668920134754,C,34.163999999999994,23.09016656501204,67.58625033664688,Z,CZ
Fellowes Black Plastic Comb Bindings,102.256,0.0045215271660502794,98.79121072851359,C,11.361777777777778,6.16319634560221,54.24499991239623,Z,CZ
Acme Titanium Bonded Scissors,102.0,0.00451020742975599,98.79572093594335,C,20.4,8.584579197607766,42.081270576508665,Z,CZ
Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,101.994,0.004509942123436593,98.80023087806678,C,101.994,,,Z,CZ
"Linden 12"" Wall Clock With Oak Frame",101.94,0.004507554366562016,98.80473843243335,C,101.94,,,Z,CZ
Xerox 1970,101.592,0.004492166600036966,98.80923059903338,C,16.932,4.6716540967841365,27.59068094013783,Z,CZ
Zebra Zazzle Fluorescent Highlighters,100.928,0.0044628060340236525,98.81369340506741,C,16.82133333333333,3.952779410322143,23.498609367007035,Y,CY
Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,100.92,0.004462452292264456,98.81815585735967,C,20.184,19.281838086655537,95.53031156686255,Z,CZ
Cardinal Holdit Data Disk Pockets,100.464,0.004442289011990253,98.82259814637166,C,33.488,3.8522139089100427,11.503266569846042,Y,CY
Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,100.392,0.004439105336157484,98.82703725170782,C,25.098,20.422736741191173,81.3719688468849,Z,CZ
"6"" Cubicle Wall Clock, Black",100.316,0.004435744789445117,98.83147299649727,C,33.43866666666667,24.287971124269177,72.63438870450129,Z,CZ
Prang Drawing Pencil Set,100.08,0.004425309407548819,98.83589830590482,C,9.098181818181818,5.488780225481465,60.32831982443657,Z,CZ
Xerox Blank Computer Paper,99.9,0.004417350217966897,98.84031565612278,C,99.9,,,Z,CZ
"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",99.80000000000001,0.00441292844597694,98.84472858456876,C,16.633333333333336,12.915009479929417,77.64534757472595,Z,CZ
"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",99.792,0.004412574704217743,98.84914115927297,C,19.9584,11.057849917592481,55.40449092909492,Z,CZ
Pressboard Data Binders by Wilson Jones,99.324,0.004391880811304745,98.85353304008427,C,12.4155,6.896372027585022,55.546470360315915,Z,CZ
Portfile Personal File Boxes,99.11999999999999,0.004382860396445232,98.85791590048072,C,49.559999999999995,50.06316010800756,101.01525445522108,Z,CZ
"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",99.06,0.004380207333251259,98.86229610781398,C,16.51,8.576027052196139,51.94444004964348,Z,CZ
"GE 4 Foot Flourescent Tube, 40 Watt",98.868,0.004371717531030541,98.866667825345,C,32.955999999999996,23.78001278384854,72.15685393812521,Z,CZ
Xerox 1999,98.49600000000001,0.004355268539227903,98.87102309388423,C,14.070857142857145,1.3854822780740075,9.84646680729984,X,CX
Xerox 1907,98.24,0.004343948802933612,98.87536704268717,C,49.12,0.0,0.0,X,CX
Eldon Executive Woodline II Cherry Finish Desk Accessories,98.13600000000001,0.004339350160064058,98.87970639284724,C,49.068000000000005,23.130877026174346,47.14045207910317,Z,CZ
"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",97.812,0.004325023618816597,98.88403141646606,C,48.906,6.287593498310778,12.856486930664495,Y,CY
Xerox 228,97.2,0.004297962374238061,98.8883293788403,C,24.3,13.35886222700122,54.97474167490214,Z,CZ
Xerox 219,97.2,0.004297962374238061,98.89262734121453,C,24.3,17.84452857320697,73.43427396381468,Z,CZ
Avery 495,97.02,0.004290003184656139,98.89691734439918,C,24.255,17.62124002447047,72.6499279508162,Z,CZ
Newell 341,96.72800000000001,0.004277091610445465,98.90119443600963,C,13.818285714285716,6.200902668544467,44.87461611923255,Z,CZ
Wilson Jones Standard D-Ring Binders,96.646,0.0042734657574137,98.90546790176704,C,12.08075,9.221494266115444,76.33213389992711,Z,CZ
Sabrent 4-Port USB 2.0 Hub,96.418,0.004263384117276598,98.90973128588432,C,24.1045,17.011174787964137,70.57261004361898,Z,CZ
Dax Clear Box Frame,96.03,0.004246227641955566,98.91397751352628,C,16.005,10.265331772524451,64.13828036566356,Z,CZ
"Dixon My First Ticonderoga Pencil, #2",95.94,0.004242248047164604,98.91821976157344,C,23.985,11.523163628101443,48.0432087892493,Z,CZ
Xerox 1995,95.904,0.004240656209248221,98.92246041778269,C,19.180799999999998,13.324241486853953,69.46655763499935,Z,CZ
Xerox 210,95.904,0.004240656209248221,98.92670107399194,C,15.984,7.7615866419180035,48.558474986974495,Z,CZ
Xerox 1957,95.904,0.004240656209248221,98.93094173020118,C,15.984,5.030528242640131,31.472273790291112,Z,CZ
Xerox 224,95.904,0.004240656209248221,98.93518238641043,C,15.984,12.285824807476295,76.86326831504189,Z,CZ
Avery 51,95.75999999999999,0.004234288857582682,98.93941667526802,C,19.151999999999997,0.563489130329949,2.942194707236576,X,CX
Avery White Multi-Purpose Labels,95.616,0.004227921505917145,98.94364459677394,C,23.904,11.529533555179064,48.23265376162594,Z,CZ
Acme Elite Stainless Steel Scissors,95.076,0.004204043937171377,98.9478486407111,C,19.0152,10.38991295439957,54.64004035928925,Z,CZ
Newell 31,94.99000000000001,0.004200241213260015,98.95204888192436,C,18.998,12.594807263312925,66.29543774772567,Z,CZ
"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",94.928,0.004197499714626241,98.95624638163898,C,31.642666666666667,27.438888121302096,86.71484110473862,Z,CZ
DIXON Ticonderoga Erasable Checking Pencils,94.86,0.0041944929096730706,98.96044087454865,C,13.551428571428572,5.329939801321802,39.331202413296026,Z,CZ
Xerox 1923,94.856,0.004194316038793473,98.96463519058744,C,18.9712,11.852059534106298,62.473958073850355,Z,CZ
Storex DuraTech Recycled Plastic Frosted Binders,94.128,0.004162125538706586,98.96879731612616,C,11.766,13.265073711496237,112.74072506796054,Z,CZ
Acrylic Self-Standing Desk Frames,93.984,0.004155758187041048,98.9729530743132,C,11.748,6.1946630486019405,52.72951181990075,Z,CZ
Eldon Expressions Mahogany Wood Desk Collection,93.6,0.0041387785825996145,98.9770918528958,C,46.8,30.886424202228397,65.99663291074445,Z,CZ
"Tensor ""Hersey Kiss"" Styled Floor Lamp",93.52799999999999,0.004135594906766846,98.98122744780257,C,31.176,15.803017053714774,50.68968775248517,Z,CZ
"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",93.248,0.004123213945194967,98.98535066174776,C,93.248,,,Z,CZ
"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",93.22,0.004121975849037778,98.98947263759679,C,13.317142857142857,8.102980345292124,60.84623730642016,Z,CZ
Newell 35,93.152,0.004118969044084608,98.99359160664088,C,10.350222222222222,6.090367184697853,58.84286398819207,Z,CZ
Presstex Flexible Ring Binders,92.82,0.004104288761077951,98.99769589540196,C,11.6025,12.013575654233838,103.542992064071,Z,CZ
Avery Heavy-Duty EZD  Binder With Locking Rings,92.628,0.004095798958857234,99.00179169436082,C,18.5256,8.63007930438649,46.584614287183626,Z,CZ
Xerox 1987,92.48,0.004089254736312099,99.00588094909713,C,23.12,17.015859269124984,73.59800721939872,Z,CZ
Xerox 196,92.47999999999999,0.004089254736312098,99.00997020383345,C,11.559999999999999,4.981733490606314,43.09458036856674,Z,CZ
OIC Bulk Pack Metal Binder Clips,92.136,0.004074043840666646,99.01404424767411,C,11.517,4.221107234567049,36.651100413015975,Z,CZ
Avery Binding System Hidden Tab Executive Style Index Sets,91.743,0.004056666276746116,99.01810091395086,C,11.467875,8.844906434738906,77.12768437691295,Z,CZ
Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,91.68599999999999,0.004054145866711841,99.02215505981758,C,22.921499999999998,17.36845580355375,75.77364397423271,Z,CZ
Akro Stacking Bins,91.524,0.0040469825960881105,99.02620204241367,C,15.254,5.526755865786004,36.231518721555034,Z,CZ
Penpower WorldCard Pro Card Scanner,91.475,0.0040448159278130315,99.03024685834148,C,91.475,,,Z,CZ
"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",91.44,0.004043268307616546,99.0342901266491,C,10.16,4.953,48.75000000000001,Z,CZ
Avery 481,91.168,0.004031241087803864,99.0383213677369,C,18.233600000000003,9.408883291868381,51.60189590573655,Z,CZ
"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",90.882,0.004018594819912588,99.04233996255681,C,90.882,,,Z,CZ
Acme Preferred Stainless Steel Scissors,90.88,0.0040185063844727885,99.04635846894128,C,22.72,8.032733034279179,35.35533905932737,Z,CZ
Fluorescent Highlighters by Dixon,90.744,0.004012492774566447,99.05037096171584,C,18.1488,4.722635196582518,26.02174907752864,Z,CZ
Avery 48,90.72,0.004011431549288857,99.05438239326513,C,30.24,22.992842364527274,76.03453162872776,Z,CZ
Prang Colored Pencils,90.55199999999999,0.0040040029723457295,99.05838639623748,C,12.935999999999998,7.201499843782544,55.67022142689042,Z,CZ
Xerox 1920,89.7,0.003966329474991297,99.06235272571247,C,22.425,13.259787579997903,59.129487536222534,Z,CZ
Xerox 1956,89.7,0.003966329474991297,99.06631905518746,C,44.85,29.59948986046888,65.99663291074444,Z,CZ
"Avery Durable Slant Ring Binders, No Labels",89.55,0.003959696817006362,99.07027875200447,C,9.95,6.107711682782677,61.38403701289123,Z,CZ
Xerox 1967,89.424,0.003954125384299016,99.07423287738877,C,17.884800000000002,8.217089703781989,45.94454343231117,Z,CZ
Avery 480,89.25,0.003946431501036491,99.0781793088898,C,14.875,9.667923768834754,64.99444550477146,Z,CZ
Acme Design Stainless Steel Bent Scissors,88.92,0.003931839653469634,99.08211114854328,C,29.64,14.238595436348348,48.03844614152614,Z,CZ
"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",88.896,0.0039307784281920445,99.08604192697148,C,12.699428571428571,7.186982743292274,56.592961666493345,Z,CZ
Avery 478,88.38,0.003907962084723867,99.0899498890562,C,22.095,12.99063893732714,58.794473579213125,Z,CZ
Manco Dry-Lighter Erasable Highlighter,88.16,0.003898234186345962,99.09384812324255,C,12.594285714285714,9.521328438726144,75.60038460876022,Z,CZ
"TOPS Money Receipt Book, Consecutively Numbered in Red,",88.11,0.003896023300350983,99.09774414654291,C,44.055,16.99177595191274,38.56946079199351,Z,CZ
AmazonBasics 3-Button USB Wired Mouse,88.074,0.003894431462434599,99.10163857800535,C,17.6148,3.9044015162377947,22.16546038693482,Y,CY
Advantus Map Pennant Flags and Round Head Tacks,87.69,0.003877451857993165,99.10551602986334,C,14.615,7.638936444296418,52.26778271841545,Z,CZ
Xerox 1952,87.648,0.0038755947137573826,99.1093916245771,C,29.215999999999998,30.961558875482996,105.97466756394785,Z,CZ
Cardinal Holdit Business Card Pockets,87.648,0.0038755947137573826,99.11326721929086,C,10.956,5.350396941215804,48.83531344665757,Z,CZ
Advantus Panel Wall Acrylic Frame,87.52,0.0038699348456102374,99.11713715413647,C,17.503999999999998,13.150771916507411,75.13009550107068,Z,CZ
Avery 508,87.398,0.0038645402837824906,99.12100169442026,C,14.566333333333333,7.5151342148139095,51.59249100538166,Z,CZ
Avery Durable Binders,87.264,0.003858615109315948,99.12486030952958,C,7.271999999999999,5.8343025757544105,80.22968338496165,Z,CZ
HP Office Paper (20Lb. and 87 Bright),86.84,0.0038398667960785316,99.12870017632567,C,43.42,23.617366491630683,54.392829322042104,Z,CZ
Newell 333,86.73599999999999,0.0038352681532089756,99.13253544447888,C,7.885090909090908,5.320302274392791,67.47293513457008,Z,CZ
Ibico Recycled Grain-Textured Covers,86.35,0.0038182001133277425,99.1363536445922,C,28.78333333333333,7.1900743621560235,24.979991993593597,Y,CY
Xerox 1992,86.11200000000001,0.0038076762959916455,99.1401613208882,C,21.528000000000002,9.71634993194461,45.133546692422,Z,CZ
BIC Brite Liner Highlighters,86.112,0.003807676295991645,99.14396899718419,C,12.301714285714285,2.637002194050769,21.436054624623033,Y,CY
Boston 16701 Slimline Battery Pencil Sharpener,86.076,0.003806084458075261,99.14777508164227,C,43.038,6.762769255268138,15.71348402636772,Y,CY
"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",85.995,0.0038025028227633966,99.15157758446503,C,21.49875,15.238153111515844,70.87925163795961,Z,CZ
Prestige Round Ring Binders,85.728,0.0037906966915502113,99.15536828115658,C,10.716,7.906922536613091,73.78613789299264,Z,CZ
Xerox 229,85.536,0.0037822068893294944,99.15915048804591,C,28.512,11.878036201325541,41.6597790450531,Z,CZ
Xerox 1986,85.50399999999999,0.003780791922292707,99.1629312799682,C,21.375999999999998,26.066269596293726,121.9417552221825,Z,CZ
"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",85.255,0.0037697817100377146,99.16670106167824,C,21.31375,18.556673271808894,87.06432829421803,Z,CZ
Xerox 1932,85.056,0.003760982383777701,99.17046204406202,C,85.056,,,Z,CZ
Avery 487,84.87,0.0037527578878763816,99.1742148019499,C,12.124285714285715,8.905646555496606,73.45295851122451,Z,CZ
"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",84.84,0.0037514313562793944,99.17796623330618,C,42.42,19.996979771955566,47.14045207910317,Z,CZ
Magna Visual Magnetic Picture Hangers,84.83200000000001,0.003751077614520198,99.1817173109207,C,14.138666666666667,7.847378432742152,55.502959492235135,Z,CZ
Xerox 1954,84.48,0.0037355129771155494,99.18545282389782,C,21.12,13.468313034675132,63.770421565696644,Z,CZ
Avery 512,84.388,0.0037314449468847898,99.1891842688447,C,16.8776,5.683829941157635,33.676766490245264,Z,CZ
Xerox 200,84.24000000000001,0.003724900724339654,99.19290916956903,C,16.848000000000003,6.078778824731164,36.08012122941099,Z,CZ
Xerox 2000,84.24000000000001,0.003724900724339654,99.19663407029337,C,16.848000000000003,7.989080547847794,47.41856925360751,Z,CZ
"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",83.952,0.003712166021008577,99.20034623631437,C,20.988,17.657619016541652,84.13197549333739,Z,CZ
Belkin iPhone and iPad Lightning Cable,83.944,0.003711812279249381,99.20405804859362,C,41.972,42.39812259994539,101.01525445522105,Z,CZ
"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",83.904,0.003710043570453398,99.20776809216407,C,16.7808,6.253834919471412,37.2677996249965,Z,CZ
Avery 483,83.664,0.003699431317677502,99.21146752348174,C,13.944,2.4396917838120453,17.49635530559413,Y,CY
"Master Giant Foot Doorstop, Safety Yellow",83.49,0.0036917374344149767,99.21515926091615,C,27.83,4.382088543149259,15.74591643244434,Y,CY
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",83.44,0.0036895265484199985,99.21884878746457,C,27.813333333333333,12.406729356818152,44.60712855998856,Z,CZ
Newell Chalk Holder,83.426,0.003688907500341404,99.22253769496491,C,11.918000000000001,5.6195757847011905,47.15200356352736,Z,CZ
3M Organizer Strips,83.16,0.0036771455868481193,99.22621484055176,C,11.879999999999999,7.304984599573089,61.489769356675836,Z,CZ
Avery Durable Poly Binders,82.95,0.0036678598656692102,99.22988270041743,C,13.825000000000001,13.025468636482913,94.21677133079864,Z,CZ
OIC Stacking Trays,82.832,0.0036626421747210603,99.23354534259215,C,13.805333333333332,6.989038121706496,50.62563831639824,Z,CZ
Newell 351,82.656,0.0036548598560187367,99.23720020244816,C,11.808000000000002,6.494068678417252,54.99719409228702,Z,CZ
Things To Do Today Spiral Book,82.368,0.0036421251526876607,99.24084232760086,C,27.456,9.678399867746732,35.250582268891065,Z,CZ
Xerox 1902,82.22399999999999,0.0036357578010221226,99.24447808540188,C,41.111999999999995,6.460127552920298,15.713484026367725,Y,CY
Zipper Ring Binder Pockets,81.744,0.0036145332954703297,99.24809261869736,C,6.288,4.7194338643527995,75.05460980204833,Z,CZ
"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",81.652,0.00361046526523957,99.2517030839626,C,11.66457142857143,11.138755508840037,95.49219683765278,Z,CZ
Acme Stainless Steel Office Snips,81.424,0.0036003836251024685,99.2553034675877,C,20.356,14.875398302790641,73.07623453915622,Z,CZ
Newell 320,81.32,0.0035957849822329125,99.25889925256993,C,11.617142857142856,9.003030516231213,77.49780326318064,Z,CZ
G.E. Longer-Life Indoor Recessed Floodlight Bulbs,81.00800000000001,0.003581989053624248,99.26248124162356,C,13.501333333333335,6.30858242925197,46.72562534010446,Z,CZ
"Adams Telephone Message Books, 5 1/4” x 11”",80.936,0.003578805377791479,99.26606004700135,C,16.1872,14.981148260397132,92.54934924135819,Z,CZ
"Verbatim Slim CD and DVD Storage Cases, 50/Pack",80.78,0.003571907413487146,99.26963195441483,C,20.195,6.891869896237643,34.12661498508365,Z,CZ
"Quartet Omega Colored Chalk, 12/Pack",80.592,0.0035635944821460273,99.27319554889698,C,11.513142857142856,3.9567782950514774,34.36749065088389,Z,CZ
Tuff Stuff Recycled Round Ring Binders,80.494,0.0035592611455958693,99.27675481004258,C,8.943777777777777,6.4537222162442385,72.15879437746683,Z,CZ
Newell 317,79.96799999999999,0.003536002624928696,99.2802908126675,C,11.423999999999998,5.5352961980367406,48.4532230220303,Z,CZ
Eldon File Chest Portable File,79.4,0.003510886960025742,99.28380169962753,C,79.4,,,Z,CZ
QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,79.22999999999999,0.003503369947642814,99.28730506957517,C,15.845999999999998,11.275290683614326,71.15543786201141,Z,CZ
Xerox 231,79.05600000000001,0.0034956760643802902,99.29080074563954,C,15.811200000000003,9.363543944468889,59.22095694488013,Z,CZ
Xerox 1966,79.056,0.00349567606438029,99.29429642170392,C,13.176,9.360553829768834,71.04245468859163,Z,CZ
Xerox 1946,79.056,0.00349567606438029,99.2977920977683,C,26.352,16.914330965190437,64.18613754246523,Z,CZ
Self-Adhesive Removable Labels,78.75,0.003482145442091022,99.30127424321039,C,13.125,9.00187480472818,68.58571279792899,Z,CZ
Avery 474,78.336,0.0034638393060526006,99.30473808251644,C,8.704,5.639540406806214,64.7925138649611,Z,CZ
Sterilite Show Offs Storage Containers,78.144,0.0034553495038318837,99.30819343202027,C,15.628800000000002,6.309544769632751,40.37126823321528,Z,CZ
Avery Poly Binder Pockets,78.044,0.0034509277318419264,99.31164435975212,C,9.7555,9.05625780488671,92.8323284802082,Z,CZ
Fashion Color Clasp Envelopes,77.904,0.0034447372510559866,99.31508909700318,C,25.968,19.74464717334802,76.03453162872775,Z,CZ
Bulldog Table or Wall-Mount Pencil Sharpener,77.87,0.003443233848579402,99.31853233085177,C,25.956666666666667,6.916656224891716,26.646935501059648,Z,CZ
Xerox 193,77.74000000000001,0.003437485544992458,99.32196981639676,C,25.913333333333338,9.13460088527864,35.250582268891065,Z,CZ
Acco Translucent Poly Ring Binders,77.68799999999999,0.00343518622355768,99.32540500262031,C,11.098285714285712,6.312013036379802,56.8737659029176,Z,CZ
Avery Durable Slant Ring Binders With Label Holder,77.33,0.0034193562798336347,99.32882435890015,C,9.66625,11.292494824313307,116.82394749063295,Z,CZ
Plymouth Boxed Rubber Bands by Plymouth,77.244,0.0034155535559222718,99.33223991245607,C,15.4488,5.753144983398212,37.24007679171334,Z,CZ
"Memo Book, 100 Message Capacity, 5 3/8” x 11”",76.836,0.0033975127262032474,99.33563742518228,C,25.612,18.727014497778338,73.11812626026214,Z,CZ
Xerox 1994,76.464,0.003381063734400608,99.33901848891668,C,19.116,4.892292714055447,25.592659102612718,Z,CZ
"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",76.092,0.0033646147425979685,99.34238310365927,C,25.364,9.31753701361041,36.735282343519984,Z,CZ
Newell 328,75.92,0.0033570092947752435,99.34574011295405,C,25.30666666666667,14.697011033993729,58.07564950208269,Z,CZ
Xerox 198,75.696,0.0033471045255177396,99.34908721747956,C,25.232,16.971013876607373,67.25988378490557,Z,CZ
Rogers Handheld Barrel Pencil Sharpener,75.62400000000001,0.003343920849684971,99.35243113832925,C,10.803428571428572,7.316120075038475,67.72035402156634,Z,CZ
Fiskars Spring-Action Scissors,75.492,0.003338084110658228,99.3557692224399,C,18.873,7.699583625105969,40.796818868785934,Z,CZ
"Eldon 200 Class Desk Accessories, Black",75.36,0.0033322473716314843,99.35910146981153,C,37.68,26.64378351510911,70.71067811865474,Z,CZ
"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",75.348,0.003331716758992689,99.36243318657053,C,37.674,5.919897972093776,15.713484026367722,Y,CY
Xerox 1900,75.328,0.003330832404594698,99.36576401897513,C,12.554666666666668,10.7005706514497,85.23181806061253,Z,CZ
Newell 331,75.306,0.003329859614756908,99.36909387858988,C,18.8265,7.716289846811095,40.986321657297395,Z,CZ
Xerox 22,75.168,0.0033237575694107673,99.37241763615928,C,25.056,9.727197335306812,38.821828445509304,Z,CZ
KeyTronic KT800P2 - Keyboard - Black,75.1,0.003320750764457597,99.37573838692374,C,25.03333333333333,10.549701291189878,42.14261501141097,Z,CZ
Xerox 221,73.872,0.003266451404420927,99.37900483832816,C,24.624,6.734213539827794,27.348170645824375,Z,CZ
Tops Wirebound Message Log Books,73.696,0.0032586690857186024,99.38226350741388,C,12.282666666666666,6.654155473586911,54.175169400675024,Z,CZ
"Sanford Colorific Colored Pencils, 12/Box",73.152,0.0032346146460932377,99.38549812205997,C,14.6304,9.30199875295627,63.57993460846095,Z,CZ
XtraLife ClearVue Slant-D Ring Binders by Cardinal,72.912,0.003224002393317341,99.3887221244533,C,14.582400000000002,10.305947642017205,70.67387838776335,Z,CZ
"Adams ""While You Were Out"" Message Pads",72.848,0.003221172459243769,99.39194329691254,C,14.5696,5.109620416430168,35.070423460013785,Z,CZ
Southworth Structures Collection,72.8,0.003219050008688589,99.39516234692124,C,36.4,20.590949468152264,56.568542494923804,Z,CZ
Stacking Trays by OIC,72.708,0.0032149819784578287,99.3983773288997,C,12.118,8.554397325352616,70.59248494266889,Z,CZ
Avery 513,72.708,0.0032149819784578287,99.40159231087816,C,24.236,20.565249524379713,84.85414063533467,Z,CZ
Belkin 7-Outlet SurgeMaster Home Series,72.64399999999999,0.003212152044384256,99.40480446292254,C,18.160999999999998,16.21162171612287,89.26612915656005,Z,CZ
"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",72.25200000000001,0.003194818698183626,99.40799928162073,C,24.084000000000003,13.904903883162946,57.73502691896256,Z,CZ
Ibico Presentation Index for Binding Systems,72.038,0.0031853561061251177,99.41118463772686,C,10.291142857142857,7.084059274845447,68.83646814725302,Z,CZ
"Vtech AT&T CL2940 Corded Speakerphone, Black",71.976,0.003182614607491345,99.41436725233436,C,71.976,,,Z,CZ
GBC Instant Index System for Binding Systems,71.928,0.003180492156936165,99.4175477444913,C,14.3856,6.889872916099397,47.89423392906376,Z,CZ
#6 3/4 Gummed Flap White Envelopes,71.28,0.0031518390744412453,99.42069958356575,C,17.82,9.965781454557389,55.924699520524065,Z,CZ
Xerox 1981,70.752,0.0031284921183342726,99.42382807568409,C,17.688,7.385711610941763,41.75549305145728,Z,CZ
Southworth Parchment Paper & Envelopes,70.632,0.0031231859919463247,99.42695126167604,C,14.1264,5.731368841734058,40.572041296678975,Z,CZ
"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",70.19200000000001,0.0031037301951905146,99.43005499187123,C,23.397333333333336,14.229524986215576,60.81686653556919,Z,CZ
Xerox 1975,69.98400000000001,0.0030945329094514045,99.43314952478069,C,13.996800000000002,1.41969686905339,10.143010324169738,Y,CY
Recycled Pressboard Report Cover with Reinforced Top Hinge,69.768,0.0030849818819530975,99.43623450666264,C,8.721,6.164865309616609,70.6898900311502,Z,CZ
Stockwell Push Pins,69.76,0.003084628140193901,99.43931913480284,C,8.72,4.0500085361462075,46.445052020025315,Z,CZ
Xerox 1899,69.36,0.003066941052234073,99.44238607585508,C,13.872,4.325355939110675,31.180478223116165,Z,CZ
Acme Value Line Scissors,69.35,0.003066498875035078,99.44545257473011,C,7.705555555555555,2.782418512333789,36.109252503250325,Z,CZ
Woodgrain Magazine Files by Perma,69.136,0.0030570362829765696,99.4485096110131,C,11.522666666666666,6.448562092952712,55.96414683770578,Z,CZ
GBC Plasticlear Binding Covers,68.88,0.00304571654668228,99.45155532755977,C,9.84,4.632818580518775,47.08148963941844,Z,CZ
Avery 52,68.634,0.003034838987586987,99.45459016654736,C,11.439,4.638258078201341,40.54775835476301,Z,CZ
Newell 336,68.48,0.0030280294587224535,99.45761819600608,C,17.12,5.5913685861930675,32.659863237109036,Z,CZ
"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",68.28,0.0030191859147425397,99.46063738192082,C,34.14,9.656250203883493,28.284271247461902,Z,CZ
Avoid Verbal Orders Carbonless Minifold Book,68.276,0.0030190090438629406,99.46365639096469,C,13.655199999999999,7.488054166470754,54.83664952890294,Z,CZ
Avery Non-Stick Heavy Duty View Round Locking Ring Binders,68.172,0.003014410400993386,99.46667080136568,C,22.724,11.533806310147575,50.756056636805035,Z,CZ
Poly String Tie Envelopes,68.136,0.0030128185630770013,99.46968361992876,C,6.194181818181818,4.235418038828796,68.3773606127697,Z,CZ
Barrel Sharpener,67.83000000000001,0.002999287940787734,99.47268290786954,C,16.957500000000003,10.254044324070382,60.469080489873974,Z,CZ
Xerox 1897,67.72800000000001,0.002994777733357978,99.4756776856029,C,16.932000000000002,11.443168791903755,67.58308995927092,Z,CZ
"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",67.25,0.002973641663245984,99.47865132726615,C,13.45,8.247383827614673,61.318838867023594,Z,CZ
Acco Hot Clips Clips to Go,67.116,0.0029677164887794414,99.48161904375493,C,11.186,9.900659048770441,88.50937822966603,Z,CZ
Newell 332,67.032,0.002964002200307878,99.48458304595523,C,13.4064,4.427604860418327,33.026053678976666,Z,CZ
Avery 49,66.816,0.002954451172809571,99.48753749712805,C,11.136000000000001,5.836294714971135,52.40925570196781,Z,CZ
Wilson Jones data.warehouse D-Ring Binders with DublLock,66.663,0.0029476858616649367,99.49048518298972,C,13.3326,9.985130384727082,74.89259697828693,Z,CZ
Insertable Tab Post Binder Dividers,66.566,0.0029433967428346792,99.49342857973255,C,8.32075,3.4545233183672184,41.51697044577974,Z,CZ
"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",66.56,0.0029431314365152817,99.49637171116906,C,33.28,11.766256838944152,35.35533905932738,Z,CZ
Avery 501,66.42,0.002936940955729342,99.4993086521248,C,8.3025,4.596129520741182,55.3583802558408,Z,CZ
GBC ProClick Spines for 32-Hole Punch,66.40899999999999,0.002936454560810446,99.5022451066856,C,13.281799999999999,6.840048844854838,51.49941156209881,Z,CZ
Avery 506,66.08,0.0029219069309634883,99.50516701361657,C,22.026666666666667,6.308679206722541,28.641098093474003,Z,CZ
"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",66.03,0.00291969604496851,99.50808670966154,C,13.206,7.1811858352224816,54.3782056279152,Z,CZ
Newell 348,65.6,0.0029006824254116954,99.51098739208695,C,10.933333333333332,6.724133332011394,61.50121950010422,Z,CZ
